x,y,z,t,d,dx,dy,dz,eta
0.0043479557,-0.0024646585,0.0487488282,0.005,8.299644349563096e-08,-7.250000066960638e-08,4.039999978999731e-08,0,-8.299423095992076e-08
0.0024675038,0.0043464987,0.0487457688,0.005,8.336623835702994e-08,-4.079999982309346e-08,-7.269999713344077e-08,0,-8.336523078973646e-08
0.0043461675,0.0024681733,0.0012526999,0.005,7.325997444240784e-07,-6.739999776073091e-07,-2.8709999355669424e-07,0,-7.278610894183649e-07
0.0024630794,-0.0043487467,0.0012528781,0.005,6.319764906947967e-07,-2.618000110032881e-07,5.751999765379878e-07,0,-6.295188877862914e-07
-0.0019798683,0.0045903585,0.0014023881,0.005,4.5515045599131554e-07,8.469999812632523e-08,-4.4719999436892977e-07,0,-4.4417720966496294e-07
-0.0045892532,-0.0019828027,0.0014029165,0.005,7.645033974768012e-07,6.476000180555275e-07,4.0629998920849175e-07,0,-7.556308251463126e-07
-0.0019818421,-0.0045896147,0.0485969559,0.005,9.464596928410174e-08,3.750000132640707e-08,8.690000186106772e-08,0,-9.464596928843855e-08
-0.0045899874,0.0019808586,0.0485957094,0.005,9.528064026653738e-08,8.7200000109533e-08,-3.839999962451657e-08,0,-9.527802948168518e-08
0.0019964,-0.0045842,0.0014339,0.005,7.711517469033424e-07,-2.63599986283225e-07,7.246999871313164e-07,0,-7.696761918935674e-07
0.0045842,0.0019964,0.0014339,0.005,8.931002639656072e-07,-8.38199980535137e-07,-3.0830000241621747e-07,0,-8.915840792470334e-07
0.0019964,0.0045842,0.0485661,0.005,9.88880657359914e-08,-3.939999970725694e-08,-9.069999862276745e-08,0,-9.888802598220087e-08
0.0045842,-0.0019964,0.0485661,0.005,9.867709849231687e-08,-9.059999683813658e-08,3.9100001458791667e-08,0,-9.867656009746734e-08
0.0015867737,0.0047397128,0.0004678306,0.005,1.3776069351933984e-07,-7.599999918284084e-08,-1.1489999707237075e-07,0,-1.3308341344393793e-07
0.0015926306,-0.0047374608,0.0495274132,0.005,2.381365149517478e-08,-7.799999757196474e-09,2.2500000085301508e-08,0,-2.3812600913677984e-08
0.0047379358,0.0015915212,0.049528589,0.005,2.381365149517478e-08,-2.2500000085301508e-08,-7.799999757196474e-09,0,-2.3812546386114963e-08
0.0047379205,-0.001591565,0.0004727915,0.005,1.385886037041928e-07,-1.341999933401894e-07,3.459999931010316e-08,0,-1.3823202779129906e-07
0.0019965,-0.0045841,0.0019054,0.005,1.071125666385342e-06,-3.767000009702315e-07,1.0026999461842934e-06,0,-1.069711740932927e-06
0.0045841,0.0019965,0.0019054,0.005,1.292141632802668e-06,-1.2113999900975614e-06,-4.4960000877836137e-07,0,-1.290160902004539e-06
