x,y,z,t,u,v,w,p,d,dx,dy,dz,eta
-0.002949582,0.0040335864,0.0010667621,0.0025,0.011810838,-0.0159586776,0.0,566.9004,1.854755282693077e-05,-1.097289987228578e-05,1.4953499885450583e-05,0.0,1.8547526943391533e-05
-0.0024113374,0.0043750821,0.0015480294,0.0025,0.0127815558,-0.0231105282,0.0,652.4071,2.842415779014118e-05,-1.383380003971979e-05,2.483060052327346e-05,0.0,2.8423862045073855e-05
-0.0023168238,0.0044265558,0.0011891481,0.0025,0.009752736,-0.0190722247,0.0,564.2976,2.1079671569168568e-05,-9.612100257072598e-06,1.8760600141831674e-05,0.0,2.107887733354078e-05
-0.0040391618,-0.0029426663,0.0010610446,0.0025,0.0164200822,0.0122575993,0.0,558.6879,1.8634098523762077e-05,-1.5094699847395532e-05,-1.092610000341665e-05,0.0,1.8634010775348507e-05
-0.0043800432,-0.0024015377,0.0015494056,0.0025,0.0237305978,0.0135138891,0.0,636.0105,2.8772690711775795e-05,-2.5232500775018707e-05,-1.3827099792251829e-05,0.0,2.877269027965531e-05
-0.0044262256,-0.0023174939,0.0011928131,0.0025,0.019504236,0.010374114,0.0,553.2162,2.140127071470488e-05,-1.9076700482401066e-05,-9.700200280349236e-06,0.0,2.1399755403888818e-05
0.0004850087,-0.0049756758,0.0496053582,0.0025,-2.89e-08,3.897e-07,0.0,0.004844299,1.000000013351432e-10,0.0,1.000000013351432e-10,0.0,-9.95282797150443e-11
0.0004842646,0.0049756981,0.0003887455,0.0025,-0.0008891062,-0.0080089575,0.0,472.2297,6.023582500347402e-06,5.911999778618338e-07,5.99450004301616e-06,0.0,6.023577658585862e-06
0.0028544873,-0.0041017943,0.0016192457,0.0025,-0.0159288007,0.0219680417,0.0,648.6345,2.9859531423426233e-05,1.6767700799391605e-05,-2.470700019330252e-05,0.0,2.985749425689181e-05
0.0024634265,-0.0043486416,0.0020376674,0.0025,-0.0155466383,0.0260624801,0.0,769.4137,3.8562604459002614e-05,1.884039920696523e-05,-3.364689837326296e-05,0.0,3.856213433681057e-05
0.0023757444,-0.0043975901,0.0016495307,0.0025,-0.0131951921,0.0235482512,0.0,678.8299,3.057015419472009e-05,1.422080003976589e-05,-2.7061099899583496e-05,0.0,3.0568153825384636e-05
0.004104381,0.0028503757,0.0016191613,0.0025,-0.0225150411,-0.0157866832,0.0,649.3048,2.9749497116426937e-05,2.468029924784787e-05,1.6610700185992755e-05,0.0,2.974634168766751e-05
0.0043476732,0.0024653405,0.0020375613,0.0025,-0.0266151118,-0.0154641507,0.0,761.6991,3.841761645162478e-05,3.362019924679771e-05,1.8590200852486305e-05,0.0,3.841542159930492e-05
0.0043979788,0.002374954,0.0016496728,0.0025,-0.0242086791,-0.0132453323,0.0,653.4124,3.053783439099789e-05,2.7096599296783097e-05,1.4083099813433364e-05,0.0,3.053403364365343e-05
0.0028567611,0.0041003525,0.0483799178,0.0025,-1.3477e-06,-1.948e-06,0.0,0.01345572,6.403124142018157e-10,-4.000000053405728e-10,-4.999999858590343e-10,0.0,-6.389087826505491e-10
0.0024639984,0.0043483527,0.0479622748,0.0025,-1.6599e-06,-2.8244e-06,0.0,0.01578699,9.43398137387419e-10,-4.999999858590343e-10,-8.000000106811456e-10,0.0,-9.425235522608766e-10
0.0023698254,0.0044005013,0.0483500472,0.0025,-1.161e-06,-2.1458e-06,0.0,0.01326876,6.708203992289441e-10,-2.999999970665357e-10,-5.999999941330714e-10,0.0,-6.705114432431492e-10
0.0041019376,-0.0028542739,0.0483813919,0.0025,-1.9539e-06,1.3222e-06,0.0,0.01353553,6.403124142018157e-10,-4.999999858590343e-10,4.000000053405728e-10,0.0,-6.388836829365752e-10
0.0043429588,-0.0024747046,0.0479606565,0.0025,-2.8302e-06,1.5887e-06,0.0,0.01649906,9.43398137387419e-10,-8.000000106811456e-10,4.999999858590343e-10,0.0,-9.426181345889573e-10
0.0043969534,-0.0023770386,0.0483500618,0.0025,-2.1612e-06,1.1233e-06,0.0,0.01349917,6.708203992289441e-10,-5.999999941330714e-10,2.999999970665357e-10,0.0,-6.704778607313777e-10
0.0010973024,0.0048751994,0.0007047018,0.0025,-0.0032107272,-0.0136801101,0.0,469.4879,1.1465302122815046e-05,2.5439999262744095e-06,1.1179499779245816e-05,0.0,1.1465270418556037e-05
0.0011054696,-0.0048730056,0.0492930852,0.0025,-1.63e-07,7.934e-07,0.0,0.003615629,2.000000026702864e-10,0.0,2.000000026702864e-10,0.0,-1.9504413015236644e-10
0.0048697265,0.0011180209,0.0492935041,0.0025,-8.269e-07,-1.871e-07,0.0,0.004973089,2.2360679974298137e-10,-2.000000026702864e-10,-1.000000013351432e-10,0.0,-2.1730509405792908e-10
0.0048693543,-0.001119406,0.0007069905,0.0025,-0.0137248904,0.0034237546,0.0,494.1521,1.1684577657433692e-05,1.137629988079425e-05,-2.6662999061954906e-06,0.0,1.1684472185105772e-05
0.0018577367,-0.0014256123,0.0,0.0025,0.0036906473,-0.0050922993,0.1729816639,333.3,0.0,0.0,0.0,0.0,0.0
0.0016587043,-0.0017606627,0.0,0.0025,0.0033676538,-0.007301542,0.1731250632,333.3,0.0,0.0,0.0,0.0,0.0
0.0013805523,-0.0014414802,0.0,0.0025,0.0017768302,-0.002811269,0.1721424126,333.3,0.0,0.0,0.0,0.0,0.0
0.001861194,0.0014283098,0.05,0.0025,-5.175e-07,-3.626e-07,3.1214e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0016631613,0.0017624465,0.05,0.0025,-4.708e-07,-4.523e-07,2.7758e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0013855927,0.0014454257,0.05,0.0025,-4.305e-07,-3.794e-07,2.4155e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0015992902,0.0010266266,0.05,0.0025,-4.428e-07,-3.437e-07,2.2215e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0007167503,0.0008751601,0.05,0.0025,-3.113e-07,-3.19e-07,1.8336e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0015964496,-0.001022454,0.0,0.0025,0.0018357184,-0.0012470254,0.1722449555,333.3,0.0,0.0,0.0,0.0,0.0
0.0007192576,-0.0008735085,0.0,0.0025,0.0004503289,-0.0007547016,0.1739796968,333.3,0.0,0.0,0.0,0.0,0.0
0.0012944696,0.0019046078,0.05,0.0025,-3.7e-07,-5.241e-07,2.4743e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0008757956,0.002119703,0.05,0.0025,-2.825e-07,-6.008e-07,2.9209e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0008381387,0.0015023343,0.05,0.0025,-2.06e-07,-3.9e-07,2.1073e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0012853491,-0.0019004968,0.0,0.0025,0.0011731408,-0.0037053272,0.172999566,333.3,0.0,0.0,0.0,0.0,0.0
0.0008765502,-0.0021199127,0.0,0.0025,0.0020090048,-0.0057903577,0.1729638458,333.3,0.0,0.0,0.0,0.0,0.0
0.000836324,-0.0014997866,0.0,0.0025,0.0002374427,-0.00159663,0.1733659796,333.3,0.0,0.0,0.0,0.0,0.0
-0.0047335176,-0.0015981133,0.0495602803,0.0025,3.976e-07,1.579e-07,0.0,0.005268081,1.000000013351432e-10,1.000000013351432e-10,0.0,0.0,-9.474588561625419e-11
-0.0047326357,0.0016004185,0.0004381873,0.0025,0.0084056992,-0.0028277465,0.0,459.1241,6.767554168618517e-06,-6.426299933082191e-06,2.121900024576462e-06,0.0,6.767380338720125e-06
-0.0015095313,-0.0047661802,0.00042271,0.0025,0.0028581545,0.0081358345,0.0,486.9083,6.5380072555853985e-06,-2.12510008168465e-06,-6.1830000959162135e-06,0.0,6.536074880885909e-06
-0.0015075344,0.004766703,0.0495810082,0.0025,1.252e-07,-3.322e-07,0.0,0.005757908,1.000000013351432e-10,0.0,-1.000000013351432e-10,0.0,-9.534527768001455e-11
-0.0019968451,0.0045839344,0.0009541352,0.0025,0.0072419145,-0.016679799,0.0,534.6202,1.6316604160238057e-05,-6.6743000388669316e-06,1.4889100384607445e-05,0.0,1.6315693756169952e-05
-0.0024955514,0.0043321233,0.0008118238,0.0025,0.0077264676,-0.013396146,0.0,546.5649,1.3678727555088699e-05,-6.852899787190836e-06,1.1838300451927353e-05,0.0,1.3678697012333742e-05
-0.001996949,-0.0045838953,0.0490454739,0.0025,5.131e-07,1.0313e-06,0.0,0.005655368,3.162277661949986e-10,1.000000013351432e-10,2.999999970665357e-10,0.0,-3.1497331912794246e-10
-0.002497795,-0.0043306754,0.0491858284,0.0025,5.075e-07,8.339e-07,0.0,0.004490134,3.6055514129884614e-10,2.000000026702864e-10,2.999999970665357e-10,0.0,-3.597974513810942e-10
-0.004583453,0.0019978991,0.0490442611,0.0025,1.0241e-06,-4.389e-07,0.0,0.004938964,3.6055514129884614e-10,2.999999970665357e-10,-2.000000026702864e-10,0.0,-3.5492568432882177e-10
-0.0043287183,0.0025009773,0.0491888644,0.0025,8.172e-07,-4.568e-07,0.0,0.004262368,2.2360679974298137e-10,2.000000026702864e-10,-1.000000013351432e-10,0.0,-2.2320091434824274e-10
-0.0045834758,-0.0019978519,0.0009577168,0.0025,0.0169709868,0.007724504,0.0,528.7658,1.6541045624762774e-05,-1.5117600014491472e-05,-6.7129999479220714e-06,0.0,1.654065959860295e-05
-0.0043285199,-0.0025011947,0.0008152146,0.0025,0.0137424292,0.0081769063,0.0,526.7382,1.3885422958992422e-05,-1.2030500329274219e-05,-6.9334000727394596e-06,0.0,1.3885413754070874e-05
-0.0010140384,0.0007513908,0.0,0.0025,-0.0011887787,0.0014124378,0.1735297192,333.3,0.0,0.0,0.0,0.0,0.0
-0.0013095743,-7.61484e-05,0.0,0.0025,-0.0017398972,0.0006098959,0.1740604018,333.3,0.0,0.0,0.0,0.0,0.0
-0.0008366543,-6.026e-07,0.0,0.0025,-0.0003923777,0.000629364,0.174273284,333.3,0.0,0.0,0.0,0.0,0.0
-0.0009993799,-0.0007487243,0.05,0.0025,2.881e-07,2.797e-07,1.9485e-06,0.0,0.0,0.0,0.0,0.0,0.0
-0.0013063863,7.93713e-05,0.05,0.0025,3.817e-07,-2.44e-08,1.9544e-06,0.0,0.0,0.0,0.0,0.0,0.0
-0.0008260684,6.2708e-06,0.05,0.0025,1.012e-07,-6.7e-08,1.578e-06,0.0,0.0,0.0,0.0,0.0,0.0
-0.0045654235,-0.0020374954,0.0492573036,0.0025,7.834e-07,3.88e-07,0.0,0.003223665,2.2360679974298137e-10,2.000000026702864e-10,1.000000013351432e-10,0.0,-2.2339151362071874e-10
-0.0045663474,0.0020356893,0.0007414236,0.0025,0.01333367,-0.0058737396,0.0,499.4886,1.2246636288182344e-05,-1.122150024457369e-05,4.904899924440542e-06,0.0,1.2246312395645421e-05
-0.0020740728,-0.0045467882,0.0007584565,0.0025,0.0064859971,0.0136974435,0.0,496.7656,1.2653525118366815e-05,-5.353800133889308e-06,-1.1465100214991253e-05,0.0,1.2653024407918885e-05
-0.0020737494,0.0045469519,0.0492444325,0.0025,3.268e-07,-7.652e-07,0.0,0.005027567,2.2360679974298137e-10,1.000000013351432e-10,-2.000000026702864e-10,0.0,-2.234638932230304e-10
0.0043479557,-0.0024646585,0.0487488282,0.0025,-1.4537e-06,7.973e-07,0.0,0.01070316,5.385164536519937e-10,-4.999999858590343e-10,2.000000026702864e-10,0.0,-5.336032908934141e-10
0.0024675038,0.0043464987,0.0487457688,0.0025,-8.396e-07,-1.4589e-06,0.0,0.009976114,4.4721359948596273e-10,-2.000000026702864e-10,-4.000000053405728e-10,0.0,-4.465931270625223e-10
0.0043461675,0.0024681733,0.0012526999,0.0025,-0.0198131264,-0.0113877746,0.0,578.1246,2.242282971565146e-05,1.962019996426534e-05,1.0855000255105551e-05,0.0,2.242144428257417e-05
0.0024630794,-0.0043487467,0.0012528781,0.0025,-0.0113551743,0.0193060959,0.0,560.754,2.243697781523224e-05,1.0917299732682295e-05,-1.9601800886448473e-05,0.0,2.2436404016859708e-05
0.0041067,0.0003691872,0.05,0.0025,-1.1221e-06,-1.143e-07,4.5004e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0041925,-2.54155e-05,0.05,0.0025,-1.282e-06,-2.72e-08,4.446e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0037109952,-3.70599e-05,0.05,0.0025,-1.0106e-06,-3.24e-08,4.3695e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0041067,-0.0003691872,0.0,0.0025,0.0125331955,-0.0078655533,0.1186880557,333.3,0.0,0.0,0.0,0.0,0.0
0.0041925,2.54155e-05,0.0,0.0025,0.0208643587,-0.0014180313,0.1572902958,333.3,0.0,0.0,0.0,0.0,0.0
0.0037104782,3.83322e-05,0.0,0.0025,0.0246145415,-0.0021101363,0.1718224595,333.3,0.0,0.0,0.0,0.0,0.0
0.000908435,-0.0026938191,0.0,0.0025,0.0015973989,-0.0089068886,0.1695937612,333.3,0.0,0.0,0.0,0.0,0.0
0.0005435823,-0.0023521,0.0,0.0025,0.0008453394,-0.0050249213,0.1739078604,333.3,0.0,0.0,0.0,0.0,0.0
0.0009081233,0.0026934747,0.05,0.0025,-1.933e-07,-7.902e-07,3.1384e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0005435823,0.0023521,0.05,0.0025,-2.106e-07,-5.878e-07,2.8962e-06,0.0,0.0,0.0,0.0,0.0,0.0
-0.0019798683,0.0045903585,0.0014023881,0.0025,0.0095415227,-0.0224282179,0.0,590.7554,2.5446504878345877e-05,-1.017219983623363e-05,2.3324899302679114e-05,0.0,2.5446298403535537e-05
-0.0045892532,-0.0019828027,0.0014029165,0.0025,0.0228014659,0.0102340564,0.0,598.5854,2.576401129772421e-05,-2.364730062254239e-05,-1.022689957608236e-05,0.0,2.576400972332301e-05
-0.0019818421,-0.0045896147,0.0485969559,0.0025,8.184e-07,1.7735e-06,0.0,0.01045814,5.385164536519937e-10,2.000000026702864e-10,4.999999858590343e-10,0.0,-5.383184800700214e-10
-0.0045899874,0.0019808586,0.0485957094,0.0025,1.7252e-06,-7.246e-07,0.0,0.01085898,5.830951832486164e-10,4.999999858590343e-10,-2.999999970665357e-10,0.0,-5.779452185925016e-10
0.0021058884,-0.001042482,0.0,0.0025,0.00534919,-0.0031183747,0.1711425008,333.3,0.0,0.0,0.0,0.0,0.0
0.0020969131,0.0010435263,0.05,0.0025,-6.079e-07,-2.335e-07,2.8667e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0033120494,0.0014853353,0.0,0.0025,0.0131594866,0.0087724476,0.1563944457,333.3,0.0,0.0,0.0,0.0,0.0
0.0031170571,0.0019241738,0.0,0.0025,0.0142787139,0.0096313102,0.1538727751,333.3,0.0,0.0,0.0,0.0,0.0
0.0027071186,0.0015297378,0.0,0.0025,0.0050731482,0.0044318341,0.1643302013,333.3,0.0,0.0,0.0,0.0,0.0
0.003322,-0.0014991,0.05,0.0025,-9.577e-07,3.653e-07,4.3401e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0031181396,-0.0019357623,0.05,0.0025,-8.9e-07,4.713e-07,4.2115e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0027079022,-0.0015338461,0.05,0.0025,-7.651e-07,4.312e-07,3.4017e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0019964,-0.0045842,0.0014339,0.0025,-0.0100968941,0.0224467253,0.0,628.6107,2.620421400933992e-05,1.0372999895480461e-05,-2.40637000388233e-05,0.0,2.6204031697346294e-05
0.0045842,0.0019964,0.0014339,0.0025,-0.0230783705,-0.0102430056,0.0,585.9162,2.6259240257786587e-05,2.4165599825209938e-05,1.0274799933540635e-05,0.0,2.6258252094907807e-05
0.0019964,0.0045842,0.0485661,0.0025,-8.204e-07,-1.8333e-06,0.0,0.01237862,5.385164536519937e-10,-2.000000026702864e-10,-4.999999858590343e-10,0.0,-5.382705895590201e-10
0.0045842,-0.0019964,0.0485661,0.0025,-1.8583e-06,7.814e-07,0.0,0.01291226,5.385164536519937e-10,-4.999999858590343e-10,2.000000026702864e-10,0.0,-5.382705895590201e-10
0.0021444,0.0018741,0.05,0.0025,-5.308e-07,-3.621e-07,3.3078e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0021444,-0.0018741,0.0,0.0025,0.0031363371,-0.0047625335,0.1736914781,333.3,0.0,0.0,0.0,0.0,0.0
0.0015867737,0.0047397128,0.0004678306,0.0025,-0.0030531997,-0.0090590359,0.0,471.696,7.154876584536396e-06,2.267400077471393e-06,6.78610012982972e-06,0.0,7.154875123942597e-06
0.0015926306,-0.0047374608,0.0495274132,0.0025,-1.483e-07,4.718e-07,0.0,0.00304185,1.414213607331405e-10,-1.000000013351432e-10,1.000000013351432e-10,0.0,-1.26652481037548e-10
-3.56898e-05,0.000700182,0.0,0.0025,-0.0004338666,0.0007033949,0.1736402001,333.3,0.0,0.0,0.0,0.0,0.0
0.0004545108,0.000768206,0.0,0.0025,-0.0002972374,0.0003608362,0.1730684857,333.3,0.0,0.0,0.0,0.0,0.0
0.0001982887,0.0001460274,0.0,0.0025,-0.0001901192,0.0001448475,0.1733931587,333.3,0.0,0.0,0.0,0.0,0.0
-3.56898e-05,-0.000700182,0.05,0.0025,2.97e-08,3.01e-07,1.4243e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0004466742,-0.0007832121,0.05,0.0025,-2.052e-07,2.271e-07,1.5216e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0002036712,-0.0001490971,0.05,0.0025,-2e-07,1.019e-07,1.3262e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0030244,0.001164,0.0,0.0025,0.0068775785,0.0060486789,0.1684433982,333.3,0.0,0.0,0.0,0.0,0.0
0.0030244,-0.001164,0.05,0.0025,-8.789e-07,2.513e-07,4.0288e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0047379358,0.0015915212,0.049528589,0.0025,-4.715e-07,-1.704e-07,0.0,0.003823351,1.000000013351432e-10,-1.000000013351432e-10,0.0,0.0,-9.479479180785066e-11
0.0047379205,-0.001591565,0.0004727915,0.0025,-0.0092635975,0.0031748472,0.0,491.7067,7.3352221079403535e-06,6.960900009289617e-06,-2.3133000013331184e-06,0.0,7.335184010587824e-06
0.0003937948,-0.0018813118,0.0,0.0025,0.0003931493,-0.0025929028,0.1737897277,333.3,0.0,0.0,0.0,0.0,0.0
0.0003910066,0.0018774567,0.05,0.0025,-1.838e-07,-6.082e-07,2.4042e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0020529341,-0.0007173789,0.05,0.0025,-5.841e-07,2.111e-07,2.5707e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0014123468,-0.0005846952,0.05,0.0025,-4.617e-07,1.496e-07,1.946e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0017565003,-0.0002794498,0.05,0.0025,-5.185e-07,1.242e-07,2.3262e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0020529553,0.0007175449,0.0,0.0025,0.0029451231,0.0005063117,0.1705772356,333.3,0.0,0.0,0.0,0.0,0.0
0.0014123468,0.0005846951,0.0,0.0025,0.0004582837,0.0001293053,0.1731542685,333.3,0.0,0.0,0.0,0.0,0.0
0.0017571634,0.0002822498,0.0,0.0025,0.0001903937,-0.0001128196,0.1716624203,333.3,0.0,0.0,0.0,0.0,0.0
0.0019965,-0.0045841,0.0019054,0.0025,-0.0118972357,0.0263083459,0.0,745.1573,3.5896631743526086e-05,1.422039986209711e-05,-3.295980059192516e-05,0.0,3.589642179132983e-05
0.0045841,0.0019965,0.0019054,0.0025,-0.0270452617,-0.0120809656,0.0,691.229,3.5921962989959866e-05,3.305390055174939e-05,1.4065100003790576e-05,0.0,3.592069089200945e-05
0.0045841,-0.0019965,0.0480946,0.0025,-2.7384e-06,1.1625e-06,0.0,0.01458787,8.544003837762659e-10,-8.000000106811456e-10,2.999999970665357e-10,0.0,-8.532462549004638e-10
0.0019965,0.0045841,0.0480946,0.0025,-1.212e-06,-2.7418e-06,0.0,0.01478697,8.544003837762659e-10,-2.999999970665357e-10,-8.000000106811456e-10,0.0,-8.532462549004638e-10
-0.0045692672,-0.0020296433,0.0004615968,0.0025,0.008434326,0.0038580078,0.0,486.6822,7.227522473840509e-06,-6.5987001107714605e-06,-2.948600013041869e-06,0.0,7.227504992530706e-06
-0.0047601,-0.0015301,0.0007438107,0.0025,0.013700603,0.0045390759,0.0,517.7426,1.2489260370784905e-05,-1.1877599717990961e-05,-3.8605999179708306e-06,0.0,1.2489194171158395e-05
-0.0045689977,0.0020303498,0.0495522555,0.0025,3.895e-07,-1.628e-07,0.0,0.003578903,0.0,0.0,0.0,0.0,0.0
-0.0047601,0.0015301,0.0492562,0.0025,7.744e-07,-2.36e-07,0.0,0.004731777,2.2360679974298137e-10,2.000000026702864e-10,-1.000000013351432e-10,0.0,-2.210070694161348e-10
-0.0020302029,0.0045690486,0.0004513547,0.0025,0.0035854923,-0.0081604586,0.0,457.3794,7.034494046820328e-06,-2.8864999421784887e-06,6.4149999161600135e-06,0.0,7.03441697870455e-06
-0.0015304,0.00476,0.0007438156,0.0025,0.0042383929,-0.0136294113,0.0,494.5122,1.2362596862658393e-05,-3.852199824905256e-06,1.174709996121237e-05,0.0,1.2362389290445502e-05
-0.0020296519,-0.0045692599,0.0495463932,0.0025,2.02e-07,3.923e-07,0.0,0.005448865,1.414213607331405e-10,1.000000013351432e-10,1.000000013351432e-10,0.0,-1.3198451012663703e-10
-0.0015304,-0.00476,0.0492562,0.0025,2.834e-07,7.776e-07,0.0,0.004463794,2.2360679974298137e-10,1.000000013351432e-10,2.000000026702864e-10,0.0,-2.2100921960588327e-10
-0.0004005955,0.0026432733,0.0,0.0025,-0.0030353026,0.0075537133,0.1759118183,333.3,0.0,0.0,0.0,0.0,0.0
-0.0007580334,0.0020495,0.0,0.0025,-0.0034666947,0.0061398212,0.1737419682,333.3,0.0,0.0,0.0,0.0,0.0
-0.0001189705,0.0022117889,0.0,0.0025,-0.0016995761,0.0020571903,0.1721538496,333.3,0.0,0.0,0.0,0.0,0.0
-0.0003974877,-0.0026399667,0.05,0.0025,5e-08,6.27e-07,3.0599e-06,0.0,0.0,0.0,0.0,0.0,0.0
-0.0007580334,-0.0020495,0.05,0.0025,2.53e-07,5.678e-07,2.4241e-06,0.0,0.0,0.0,0.0,0.0,0.0
-0.0001193132,-0.0022135741,0.05,0.0025,4.4e-08,5.894e-07,2.6218e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0013041052,0.0033520394,0.0,0.0025,0.0047652487,0.0182567312,0.1595642573,333.3,0.0,0.0,0.0,0.0,0.0
0.0008552358,0.0035438351,0.0,0.0025,0.0022207101,0.0199358588,0.1563302245,333.3,0.0,0.0,0.0,0.0,0.0
0.0005934345,0.0027824895,0.0,0.0025,-0.000227324,0.0040889345,0.1787655785,333.3,0.0,0.0,0.0,0.0,0.0
0.0012965746,-0.0033453992,0.05,0.0025,-2.964e-07,8.11e-07,4.3727e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0008545653,-0.0035455738,0.05,0.0025,-2.291e-07,8.138e-07,4.1983e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0005888438,-0.0027806137,0.05,0.0025,-1.599e-07,9.337e-07,3.2753e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0017324,-0.0037477,0.0,0.0025,0.0076031788,-0.0099819195,0.0948130609,333.3,0.0,0.0,0.0,0.0,0.0
0.0021177,-0.0036279,0.0,0.0025,0.0069501409,-0.0194512567,0.0975967187,333.3,0.0,0.0,0.0,0.0,0.0
0.0018836095,-0.0032233524,0.0,0.0025,0.0130895689,-0.0213016564,0.1618729781,333.3,0.0,0.0,0.0,0.0,0.0
0.0017324,0.0037477,0.05,0.0025,-4.606e-07,-1.1751e-06,4.8172e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0021177,0.0036279,0.05,0.0025,-6.156e-07,-9.403e-07,4.7602e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0018787765,0.0032238345,0.05,0.0025,-4.878e-07,-1.0537e-06,4.5689e-06,0.0,0.0,0.0,0.0,0.0,0.0
-0.0003736696,-0.004112,0.0,0.0025,-0.0052430182,-0.014582529,0.0966368486,333.3,0.0,0.0,0.0,0.0,0.0
2.00697e-05,-0.004201,0.0,0.0025,0.0026553326,-0.0195268373,0.1090685927,333.3,0.0,0.0,0.0,0.0,0.0
1.81033e-05,-0.0037355693,0.0,0.0025,0.0003466919,-0.0210588722,0.1505592071,333.3,0.0,0.0,0.0,0.0,0.0
-0.0003736696,0.004112,0.05,0.0025,7.97e-08,-1.0002e-06,4.454e-06,0.0,0.0,0.0,0.0,0.0,0.0
1.70888e-05,0.0042144888,0.05,0.0025,-2.36e-08,-1.0577e-06,4.5331e-06,0.0,0.0,0.0,0.0,0.0,0.0
1.7066e-05,0.0037365439,0.05,0.0025,6.02e-08,-9.127e-07,4.4786e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0033743,0.0023797,0.05,0.0025,-9.979e-07,-8.012e-07,4.6662e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0036483,0.0020832,0.05,0.0025,-9.397e-07,-7.186e-07,4.7813e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0032421157,0.001854585,0.05,0.0025,-8.787e-07,-4.671e-07,4.31e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0033743,-0.0023797,0.0,0.0025,0.0141222285,-0.0119685075,0.0848394453,333.3,0.0,0.0,0.0,0.0,0.0
0.0036483,-0.0020832,0.0,0.0025,0.018639398,-0.0138257478,0.100381676,333.3,0.0,0.0,0.0,0.0,0.0
0.003243982,-0.0018520296,0.0,0.0025,0.0303752455,-0.01941623,0.1625965189,333.3,0.0,0.0,0.0,0.0,0.0
-0.0004837777,-0.0003844918,0.05,0.0025,1.746e-07,5.54e-08,1.4982e-06,0.0,0.0,0.0,0.0,0.0,0.0
-0.0004975866,0.0003825886,0.0,0.0025,-0.0006216006,0.0009431399,0.1742077527,333.3,0.0,0.0,0.0,0.0,0.0
0.004994893,9.7277e-05,0.0004563546,0.0025,-0.009313396,-0.0001456117,0.0,460.5785,7.025906143098837e-06,7.024099886621116e-06,1.5930000074604322e-07,0.0,7.025870180331351e-06
0.004958537,-0.0006090368,0.0008147363,0.0025,-0.015781591,0.0022139099,0.0,495.7097,1.378039269184228e-05,1.3675999980478082e-05,-1.6929999446801958e-06,0.0,1.3780386531848758e-05
0.0049948136,-9.87902e-05,0.049540297,0.0025,-4.523e-07,-7.4e-09,0.0,0.004409692,2.000000026702864e-10,-2.000000026702864e-10,0.0,0.0,-1.9996089246215876e-10
0.0049581513,0.000611477,0.0491877684,0.0025,-9.813e-07,-1.471e-07,0.0,0.006153929,3.162277661949986e-10,-2.999999970665357e-10,-1.000000013351432e-10,0.0,-3.099842734929914e-10
0.0013518216,-0.0028538948,0.05,0.0025,-5.29e-07,8.036e-07,3.4377e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0013520406,0.0028508195,0.0,0.0025,0.0030567977,0.0075074807,0.1676571288,333.3,0.0,0.0,0.0,0.0,0.0
0.0021186,-0.003496,0.05,0.0025,-5.211e-07,8.779e-07,4.1798e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0025094,-0.0033583,0.05,0.0025,-6.694e-07,7.184e-07,4.3917e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0022432,-0.0029421,0.05,0.0025,-5.877e-07,7.297e-07,4.3981e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0021186,0.003496,0.0,0.0025,0.0042961687,0.0134620263,0.1086056877,333.3,0.0,0.0,0.0,0.0,0.0
